Task Set,Task ID,Successes x/6,Avg Steps,Avg Discounted Return
Avoid 2,A2_1,6,2.5,0.970332
Avoid 2,A2_2,3,4.0,0.4706600266666667
Avoid 2,A2_3,6,3.5,0.950796
Avoid 2,A2_4,6,4.166666666666667,0.9383748527999999
Avoid 2,A2_5,6,7.0,0.8860846562340265
Avoid 2,A2_6,6,2.6666666666666665,0.9669333333333333
Avoid 3,A3_1,4,4.5,0.6213134927999999
Avoid 3,A3_2,2,2.5,0.32339999999999997
Avoid 3,A3_3,6,5.166666666666667,0.919607355744
Avoid 3,A3_4,2,2.5,0.32339999999999997
Avoid 4,A4_1,3,2.0,0.49006666666666665
Avoid 4,A4_2,4,5.5,0.608887222944
Reach 2,R2_1,6,2.1666666666666665,0.9767333333333333
Reach 2,R2_2,6,2.0,0.9800000000000001
Reach 2,R2_3,6,2.1666666666666665,0.9767333333333333
Reach 2,R2_4,6,2.8333333333333335,0.9636666666666667
Reach 3,R3_1,6,2.6666666666666665,0.9669333333333333
Reach 3,R3_2,6,2.8333333333333335,0.9636666666666667
Avoid Easy,AE_1,6,2.0,0.9801333333333334
Avoid Easy,AE_2,6,1.8333333333333333,0.9833333333333334
Avoid Easy,AE_4,6,1.0,1.0
Avoid Easy,AE_5,6,2.0,0.9800666666666666
Avoid Easy,AE_6,6,2.3333333333333335,0.9734666666666666
Avoid Easy,AE_7,3,2.0,0.49006666666666665
Avoid Easy,AE_8,6,2.5,0.970332
Avoid Easy,AE_9,6,2.5,0.970332
